Verbal Reasoning,Quantitative Reasoning,Analytical Writing
154.0,170.0,3.0
154.0,163.0,3.0
154.0,169.0,3.0
154.0,167.0,4.0
154.0,166.0,4.0
154.0,170.0,4.0
154.0,157.0,3.5
154.0,156.0,3.0
154.0,162.0,4.0
154.0,150.0,4.0
154.0,169.0,3.5
155.0,150.0,3.0
155.0,170.0,3.5
155.0,159.0,4.5
155.0,167.0,4.0
155.0,140.0,3.5
155.0,169.0,4.0
155.0,141.0,4.5
155.0,167.0,3.0
155.0,170.0,3.5
155.0,150.0,4.5
155.0,143.0,4.0
155.0,170.0,4.5
155.0,153.0,4.0
155.0,164.0,3.5
155.0,155.0,3.0
155.0,170.0,6.0
155.0,166.0,3.5
155.0,164.0,3.0
155.0,162.0,3.5
155.0,168.0,4.0
155.0,162.0,4.0
155.0,154.0,3.5
155.0,168.0,4.0
155.0,162.0,3.5
155.0,159.0,3.0
155.0,169.0,4.0
155.0,169.0,2.5
155.0,170.0,3.5
155.0,168.0,3.0
155.0,170.0,3.5
155.0,141.0,4.0
155.0,156.0,4.0
155.0,153.0,4.5
155.0,139.0,4.0
155.0,170.0,4.0
155.0,168.0,4.0
155.0,151.0,3.0
155.0,151.0,4.0
155.0,141.0,4.0
155.0,170.0,3.0
155.0,154.0,3.0
155.0,160.0,4.0
155.0,149.0,4.0
155.0,159.0,4.0
155.0,161.0,4.5
155.0,144.0,5.0
155.0,161.0,4.0
155.0,158.0,4.0
155.0,150.0,4.0
155.0,164.0,3.0
155.0,155.0,4.0
155.0,166.0,4.0
155.0,144.0,3.0
155.0,154.0,3.5
155.0,156.0,3.0
155.0,166.0,4.0
155.0,167.0,3.5
155.0,165.0,4.0
155.0,150.0,2.0
155.0,169.0,3.0
155.0,154.0,4.5
155.0,149.0,4.0
155.0,169.0,3.5
155.0,170.0,4.0
155.0,167.0,4.0
155.0,158.0,3.5
155.0,141.0,6.0
155.0,167.0,3.0
155.0,156.0,4.0
155.0,145.0,4.0
155.0,170.0,3.5
155.0,167.0,4.0
155.0,170.0,5.0
155.0,147.0,4.0
155.0,146.0,4.5
155.0,155.0,3.0
155.0,150.0,4.0
155.0,166.0,3.5
155.0,170.0,2.5
155.0,160.0,5.0
155.0,163.0,3.5
155.0,167.0,4.5
155.0,158.0,2.5
155.0,168.0,3.0
155.0,168.0,2.5
155.0,137.0,4.5
155.0,168.0,4.0
155.0,153.0,4.0
155.0,170.0,3.5
155.0,167.0,3.5
155.0,164.0,3.0
155.0,153.0,4.0
155.0,167.0,3.5
155.0,146.0,2.5
155.0,165.0,4.0
155.0,148.0,3.0
155.0,142.0,4.0
155.0,159.0,4.5
155.0,170.0,4.0
155.0,169.0,3.5
155.0,166.0,3.5
155.0,169.0,4.0
155.0,146.0,3.5
155.0,164.0,2.0
155.0,158.0,3.0
155.0,169.0,3.5
155.0,167.0,3.0
155.0,151.0,4.0
155.0,164.0,3.0
155.0,169.0,4.0
155.0,165.0,4.0
155.0,159.0,3.5
155.0,142.0,4.0
155.0,152.0,4.0
155.0,147.0,4.0
155.0,161.0,3.5
155.0,149.0,5.0
155.0,158.0,3.0
155.0,147.0,3.5
155.0,137.0,3.5
155.0,164.0,4.5
155.0,153.0,3.5
155.0,164.0,3.0
155.0,166.0,4.0
155.0,163.0,4.0
155.0,152.0,4.0
155.0,164.0,4.0
155.0,167.0,3.0
155.0,168.0,4.0
155.0,158.0,4.5
155.0,160.0,4.0
155.0,158.0,3.0
155.0,166.0,3.5
155.0,170.0,4.5
155.0,157.0,3.0
155.0,160.0,4.0
155.0,169.0,4.0
155.0,147.0,3.5
155.0,167.0,3.5
155.0,148.0,5.0
155.0,155.0,3.5
155.0,150.0,4.0
155.0,164.0,4.0
155.0,150.0,4.0
155.0,141.0,3.0
155.0,146.0,4.0
155.0,168.0,3.5
155.0,156.0,4.0
155.0,152.0,4.0
155.0,145.0,3.5
155.0,167.0,3.0
155.0,166.0,3.5
155.0,169.0,4.5
155.0,166.0,4.0
155.0,157.0,4.5
155.0,157.0,3.5
155.0,145.0,3.5
155.0,162.0,3.0
155.0,148.0,3.0
155.0,157.0,4.0
155.0,167.0,3.5
155.0,166.0,4.5
155.0,168.0,3.0
155.0,160.0,4.0
155.0,145.0,4.0
155.0,169.0,4.0
155.0,154.0,4.5
155.0,143.0,4.5
155.0,163.0,2.5
155.0,169.0,3.0
155.0,165.0,4.0
155.0,158.0,4.0
155.0,164.0,4.0
155.0,163.0,4.0
155.0,168.0,3.0
155.0,146.0,4.0
155.0,156.0,3.5
155.0,160.0,4.0
155.0,161.0,4.0
155.0,150.0,3.0
155.0,139.0,4.0
155.0,161.0,3.5
155.0,132.0,4.0
155.0,139.0,3.5
155.0,170.0,4.0
155.0,153.0,4.0
155.0,168.0,3.5
155.0,149.0,3.5
155.0,148.0,4.0
155.0,168.0,4.0
155.0,170.0,4.0
155.0,163.0,4.0
155.0,168.0,4.0
155.0,167.0,5.5
155.0,166.0,4.0
155.0,167.0,4.0
155.0,170.0,4.0
155.0,158.0,4.0
155.0,150.0,4.0
155.0,156.0,3.0
155.0,167.0,4.0
155.0,160.0,3.0
155.0,166.0,3.5
155.0,166.0,3.5
155.0,141.0,4.0
155.0,148.0,3.0
155.0,170.0,4.0
155.0,152.0,4.5
155.0,157.0,4.0
155.0,162.0,3.0
155.0,162.0,3.5
155.0,165.0,4.5
155.0,167.0,4.0
155.0,137.0,4.0
155.0,163.0,4.0
155.0,158.0,3.5
155.0,163.0,4.0
155.0,169.0,3.0
155.0,154.0,4.5
155.0,147.0,4.0
155.0,166.0,4.0
155.0,170.0,5.0
155.0,158.0,3.5
155.0,168.0,4.0
155.0,145.0,4.5
155.0,170.0,3.5
155.0,168.0,4.0
155.0,168.0,4.0
155.0,162.0,4.0
155.0,151.0,3.5
155.0,169.0,3.0
155.0,165.0,4.0
155.0,164.0,4.0
155.0,157.0,3.5
155.0,162.0,5.0
155.0,159.0,3.5
155.0,154.0,4.5
155.0,158.0,3.5
155.0,151.0,4.5
155.0,154.0,4.5
155.0,164.0,4.0
155.0,154.0,4.0
155.0,169.0,3.0
155.0,143.0,4.5
155.0,167.0,4.0
155.0,162.0,4.0
155.0,166.0,3.0
155.0,154.0,3.5
155.0,160.0,3.5
155.0,156.0,3.0
155.0,169.0,4.0
155.0,160.0,4.0
155.0,168.0,4.0
155.0,159.0,5.0
155.0,159.0,3.5
155.0,160.0,3.0
155.0,145.0,5.0
155.0,147.0,4.0
155.0,170.0,4.0
155.0,161.0,4.0
155.0,168.0,4.0
155.0,160.0,3.5
155.0,141.0,4.0
155.0,159.0,4.0
155.0,150.0,4.0
155.0,161.0,4.0
155.0,132.0,4.0
155.0,143.0,4.5
155.0,150.0,4.0
155.0,167.0,3.5
155.0,162.0,3.5
155.0,160.0,4.5
155.0,156.0,4.0
155.0,157.0,3.5
155.0,168.0,4.0
155.0,159.0,3.5
155.0,157.0,4.5
155.0,137.0,4.0
155.0,169.0,3.0
155.0,166.0,3.0
155.0,168.0,4.0
155.0,163.0,3.0
155.0,165.0,2.5
155.0,141.0,4.5
155.0,156.0,3.5
155.0,141.0,4.0
155.0,155.0,4.0
155.0,164.0,3.5
155.0,160.0,5.0
155.0,168.0,4.5
155.0,170.0,4.0
155.0,156.0,4.0
155.0,160.0,4.0
155.0,154.0,4.5
155.0,163.0,3.5
155.0,157.0,2.5
155.0,156.0,4.0
155.0,143.0,4.0
155.0,141.0,4.0
155.0,150.0,3.0
155.0,149.0,3.5
155.0,147.0,4.0
155.0,138.0,4.0
155.0,154.0,4.0
155.0,149.0,4.0
155.0,151.0,4.0
155.0,165.0,3.5
155.0,154.0,3.5
155.0,164.0,3.0
155.0,165.0,3.0
155.0,170.0,4.0
155.0,170.0,3.0
155.0,157.0,3.5
155.0,170.0,3.5
155.0,146.0,3.0
155.0,165.0,4.0
155.0,164.0,4.0
155.0,142.0,4.0
155.0,168.0,3.0
155.0,162.0,3.5
155.0,161.0,4.0
155.0,148.0,3.5
155.0,168.0,4.0
155.0,160.0,2.0
155.0,150.0,3.0
155.0,170.0,3.0
155.0,169.0,3.0
155.0,150.0,4.0
155.0,170.0,4.0
155.0,168.0,3.0
155.0,163.0,4.0
155.0,170.0,4.5
155.0,163.0,3.5
155.0,169.0,4.0
155.0,170.0,3.0
155.0,168.0,4.0
155.0,166.0,3.5
155.0,157.0,3.5
155.0,158.0,4.0
155.0,166.0,3.5
155.0,170.0,4.0
155.0,155.0,4.0
155.0,166.0,3.0
155.0,169.0,4.0
155.0,150.0,4.5
155.0,154.0,4.0
155.0,170.0,4.0
155.0,162.0,4.0
155.0,155.0,4.0
155.0,168.0,4.5
155.0,152.0,3.0
155.0,156.0,4.5
155.0,170.0,2.0
155.0,163.0,5.0
155.0,148.0,3.5
155.0,146.0,4.0
155.0,168.0,4.5
155.0,166.0,4.0
155.0,158.0,4.0
155.0,170.0,4.0
155.0,161.0,3.5
155.0,150.0,4.5
155.0,167.0,3.0
155.0,143.0,4.5
155.0,170.0,4.0
155.0,167.0,4.0
155.0,163.0,5.5
155.0,163.0,4.5
155.0,154.0,3.5
155.0,169.0,4.0
155.0,155.0,4.0
155.0,168.0,4.0
155.0,158.0,4.0
155.0,159.0,4.0
155.0,161.0,3.5
155.0,143.0,4.0
155.0,167.0,4.0
155.0,139.0,5.0
155.0,168.0,3.0
155.0,169.0,4.0
155.0,161.0,4.5
155.0,170.0,4.5
155.0,152.0,3.5
155.0,164.0,3.0
155.0,150.0,4.0
155.0,161.0,4.5
155.0,160.0,4.0
155.0,155.0,5.0
155.0,169.0,4.0
155.0,169.0,3.5
155.0,164.0,4.0
155.0,155.0,4.0
155.0,163.0,3.0
155.0,153.0,4.0
155.0,162.0,3.5
155.0,168.0,4.0
155.0,167.0,4.0
155.0,170.0,3.0
155.0,156.0,4.0
155.0,143.0,4.0
155.0,158.0,4.5
155.0,164.0,4.0
155.0,157.0,3.5
155.0,166.0,4.0
155.0,153.0,4.0
155.0,160.0,4.0
155.0,164.0,3.0
155.0,170.0,3.5
155.0,155.0,3.5
155.0,170.0,4.0
155.0,160.0,3.5
155.0,159.0,4.0
155.0,165.0,3.0
155.0,142.0,4.0
155.0,168.0,4.0
155.0,150.0,4.0
155.0,169.0,4.0
155.0,158.0,4.5
155.0,165.0,3.5
155.0,167.0,4.0
155.0,160.0,4.0
155.0,145.0,4.0
155.0,150.0,3.5
155.0,153.0,4.0
155.0,146.0,3.5
155.0,148.0,4.5
155.0,137.0,3.0
155.0,155.0,4.5
155.0,167.0,4.0
155.0,170.0,3.0
155.0,151.0,3.5
155.0,169.0,3.5
155.0,142.0,3.5
155.0,170.0,4.0
155.0,143.0,3.0
155.0,153.0,4.0
155.0,152.0,5.0
155.0,168.0,4.0
155.0,170.0,4.5
155.0,169.0,6.0
155.0,145.0,4.0
155.0,165.0,4.0
155.0,170.0,3.5
155.0,166.0,4.0
155.0,162.0,3.5
155.0,161.0,4.5
155.0,162.0,3.5
155.0,164.0,5.0
155.0,162.0,3.0
155.0,159.0,3.0
155.0,169.0,2.5
155.0,147.0,3.0
155.0,164.0,4.0
155.0,162.0,4.0
155.0,156.0,3.0
155.0,170.0,4.0
155.0,164.0,4.0
155.0,166.0,4.0
155.0,146.0,3.0
155.0,150.0,4.5
155.0,161.0,4.0
155.0,161.0,4.0
155.0,170.0,3.0
155.0,169.0,4.0
155.0,157.0,3.0
155.0,163.0,3.0
155.0,160.0,4.0
155.0,168.0,5.0
155.0,137.0,3.5
155.0,167.0,4.0
155.0,164.0,4.0
155.0,165.0,4.0
155.0,167.0,3.5
155.0,147.0,4.0
155.0,145.0,3.5
155.0,162.0,3.5
155.0,151.0,4.5
155.0,152.0,3.0
155.0,167.0,4.0
155.0,160.0,4.0
155.0,165.0,3.5
155.0,169.0,3.5
155.0,154.0,4.5
155.0,157.0,4.0
155.0,160.0,3.5
155.0,165.0,3.5
155.0,157.0,3.5
155.0,169.0,3.0
155.0,158.0,6.0
155.0,169.0,4.0
155.0,164.0,4.5
155.0,152.0,4.0
155.0,161.0,5.0
155.0,144.0,4.5
155.0,168.0,4.0
155.0,164.0,4.5
155.0,162.0,2.0
155.0,165.0,3.5
155.0,164.0,4.0
155.0,151.0,3.5
155.0,162.0,4.0
155.0,165.0,4.0
155.0,162.0,4.0
155.0,161.0,3.0
155.0,161.0,4.0
155.0,155.0,3.5
155.0,169.0,3.0
155.0,160.0,4.0
155.0,139.0,4.0
155.0,158.0,4.0
155.0,166.0,3.5
155.0,156.0,4.5
155.0,147.0,6.0
155.0,160.0,4.5
155.0,154.0,4.0
155.0,157.0,3.0
155.0,145.0,4.0
155.0,149.0,4.0
155.0,139.0,4.0
155.0,163.0,2.0
155.0,153.0,3.5
155.0,158.0,3.0
155.0,156.0,4.0
155.0,152.0,3.0
155.0,151.0,4.0
155.0,151.0,4.5
155.0,157.0,3.5
155.0,145.0,5.0
155.0,163.0,4.0
155.0,161.0,4.0
155.0,170.0,3.0
155.0,149.0,3.0
155.0,166.0,4.0
155.0,168.0,3.5
155.0,170.0,4.0
155.0,169.0,3.5
155.0,170.0,3.5
155.0,151.0,4.0
155.0,167.0,4.5
155.0,164.0,3.0
155.0,146.0,4.0
155.0,153.0,2.0
155.0,161.0,3.5
155.0,154.0,5.0
155.0,156.0,4.0
155.0,140.0,4.5
155.0,154.0,4.0
155.0,153.0,4.0
155.0,160.0,4.0
155.0,170.0,3.0
155.0,159.0,2.5
155.0,157.0,4.0
155.0,135.0,3.0
155.0,162.0,4.5
155.0,168.0,2.5
155.0,164.0,4.0
155.0,162.0,4.0
155.0,139.0,4.5
155.0,164.0,4.5
155.0,149.0,4.0
155.0,168.0,3.5
155.0,165.0,4.0
155.0,153.0,4.5
155.0,170.0,4.5
155.0,163.0,5.0
155.0,151.0,3.5
155.0,165.0,3.0
155.0,169.0,3.0
155.0,147.0,3.5
155.0,167.0,4.0
155.0,150.0,3.5
155.0,160.0,3.5
155.0,154.0,4.0
155.0,165.0,2.5
155.0,170.0,4.5
155.0,150.0,4.0
155.0,144.0,4.0
155.0,140.0,5.0
155.0,157.0,3.0
155.0,157.0,4.5
155.0,148.0,3.5
155.0,150.0,5.5
155.0,151.0,3.5
155.0,147.0,4.0
155.0,163.0,3.5
155.0,168.0,3.5
155.0,154.0,4.0
155.0,165.0,4.0
155.0,166.0,3.5
155.0,154.0,4.0
155.0,169.0,4.0
155.0,168.0,4.5
155.0,154.0,4.0
155.0,157.0,4.0
155.0,170.0,4.5
155.0,169.0,4.0
155.0,151.0,3.5
155.0,170.0,1.5
155.0,169.0,4.0
155.0,160.0,4.0
155.0,149.0,4.0
155.0,147.0,4.5
155.0,150.0,3.0
155.0,164.0,3.5
155.0,154.0,4.0
155.0,169.0,3.5
155.0,143.0,4.0
155.0,170.0,3.5
155.0,167.0,4.0
155.0,167.0,4.0
155.0,151.0,4.0
155.0,160.0,3.5
155.0,156.0,3.5
155.0,154.0,3.5
155.0,147.0,4.0
155.0,167.0,4.0
155.0,170.0,3.0
155.0,165.0,4.0
155.0,157.0,3.5
155.0,166.0,3.5
155.0,165.0,3.5
155.0,165.0,3.0
155.0,148.0,4.0
155.0,164.0,4.5
155.0,140.0,4.0
155.0,167.0,4.5
155.0,144.0,5.0
155.0,161.0,4.5
155.0,155.0,4.0
155.0,166.0,3.0
155.0,170.0,3.5
155.0,169.0,2.5
155.0,159.0,4.0
155.0,146.0,3.5
155.0,154.0,3.0
155.0,160.0,4.0
155.0,150.0,4.0
155.0,165.0,4.0
155.0,141.0,4.0
155.0,167.0,4.0
155.0,168.0,4.0
155.0,147.0,4.5
155.0,150.0,3.5
155.0,149.0,4.0
155.0,167.0,3.5
155.0,165.0,4.0
155.0,167.0,3.5
155.0,151.0,3.5
155.0,140.0,3.0
155.0,157.0,4.0
155.0,158.0,4.5
155.0,156.0,4.0
155.0,162.0,5.0
155.0,168.0,3.5
155.0,155.0,3.0
155.0,167.0,3.5
155.0,162.0,3.0
155.0,143.0,4.0
155.0,168.0,5.0
155.0,162.0,4.5
155.0,150.0,4.0
155.0,160.0,3.0
155.0,164.0,4.0
155.0,158.0,3.5
155.0,167.0,3.5
155.0,157.0,4.0
155.0,153.0,4.0
155.0,167.0,4.0
155.0,170.0,3.0
155.0,154.0,3.5
155.0,137.0,3.0
155.0,145.0,3.5
155.0,168.0,3.5
155.0,167.0,3.0
155.0,168.0,4.0
155.0,161.0,3.0
155.0,155.0,4.0
155.0,168.0,3.5
155.0,164.0,3.5
155.0,145.0,4.0
155.0,150.0,3.5
155.0,164.0,3.5
155.0,170.0,4.0
155.0,165.0,4.0
155.0,166.0,2.5
155.0,168.0,4.0
155.0,164.0,3.0
155.0,149.0,4.5
155.0,166.0,3.5
155.0,143.0,3.5
155.0,143.0,4.0
155.0,165.0,3.0
155.0,146.0,4.0
155.0,168.0,3.5
155.0,170.0,4.0
155.0,147.0,4.0
155.0,163.0,3.5
155.0,164.0,2.5
155.0,168.0,3.0
155.0,150.0,4.5
155.0,142.0,4.0
155.0,144.0,2.5
155.0,170.0,3.5
155.0,149.0,4.0
155.0,168.0,3.0
155.0,154.0,3.0
155.0,146.0,4.0
155.0,149.0,3.0
155.0,160.0,4.0
155.0,156.0,3.5
155.0,162.0,3.0
155.0,160.0,4.0
155.0,170.0,4.0
155.0,167.0,3.0
155.0,157.0,5.0
155.0,156.0,3.5
155.0,170.0,4.0
155.0,160.0,3.5
155.0,166.0,4.5
155.0,159.0,4.0
155.0,150.0,3.5
155.0,165.0,4.0
155.0,166.0,4.0
155.0,164.0,4.0
155.0,168.0,3.0
155.0,157.0,4.0
155.0,156.0,3.0
155.0,165.0,4.5
155.0,159.0,4.0
155.0,154.0,3.0
155.0,143.0,4.0
155.0,170.0,3.5
155.0,163.0,3.5
155.0,139.0,4.5
155.0,158.0,5.0
155.0,165.0,4.0
155.0,160.0,4.0
155.0,137.0,6.0
155.0,147.0,4.0
155.0,153.0,3.5
155.0,147.0,3.5
155.0,160.0,3.0
155.0,169.0,3.5
155.0,169.0,4.0
155.0,145.0,3.0
155.0,156.0,4.0
155.0,145.0,4.0
155.0,145.0,4.0
155.0,162.0,3.5
155.0,167.0,4.5
155.0,155.0,4.0
155.0,170.0,3.5
155.0,153.0,3.5
155.0,163.0,3.0
155.0,170.0,4.0
155.0,165.0,3.0
155.0,158.0,5.0
155.0,163.0,4.5
155.0,158.0,4.5
155.0,170.0,4.0
155.0,166.0,4.5
155.0,170.0,3.5
155.0,169.0,4.0
155.0,150.0,4.0
155.0,168.0,4.0
155.0,165.0,4.0
155.0,144.0,4.0
155.0,150.0,2.5
155.0,159.0,4.5
155.0,168.0,3.0
155.0,151.0,4.0
155.0,144.0,4.0
155.0,163.0,4.0
155.0,169.0,3.5
155.0,157.0,3.5
155.0,168.0,4.0
155.0,152.0,4.0
155.0,157.0,3.5
155.0,170.0,3.5
155.0,157.0,4.0
155.0,159.0,4.0
155.0,165.0,4.0
155.0,166.0,4.0
155.0,157.0,3.5
155.0,145.0,3.5
155.0,135.0,4.0
155.0,161.0,3.5
155.0,169.0,4.0
155.0,163.0,4.5
155.0,159.0,4.0
155.0,161.0,3.0
155.0,152.0,4.0
155.0,158.0,4.0
155.0,163.0,2.0
155.0,151.0,3.0
155.0,153.0,3.5
155.0,145.0,4.5
155.0,147.0,4.0
155.0,151.0,3.5
155.0,153.0,4.0
155.0,154.0,5.0
155.0,160.0,3.5
155.0,137.0,3.0
155.0,161.0,3.0
155.0,167.0,3.5
155.0,151.0,4.5
155.0,170.0,3.0
155.0,167.0,3.0
155.0,167.0,4.0
155.0,147.0,3.5
155.0,152.0,4.0
155.0,167.0,3.5
155.0,145.0,4.5
155.0,169.0,4.0
155.0,146.0,3.0
155.0,166.0,4.0
155.0,154.0,4.0
155.0,167.0,4.0
155.0,169.0,4.0
155.0,163.0,3.5
155.0,169.0,4.0
155.0,161.0,5.0
155.0,153.0,4.0
155.0,170.0,4.0
155.0,150.0,4.5
155.0,160.0,3.5
155.0,167.0,4.0
155.0,154.0,4.5
155.0,165.0,3.5
155.0,140.0,3.5
155.0,167.0,4.0
155.0,155.0,3.5
155.0,169.0,4.0
155.0,164.0,4.0
155.0,170.0,1.5
155.0,168.0,3.5
155.0,154.0,3.5
155.0,168.0,3.0
155.0,142.0,5.0
155.0,169.0,4.0
155.0,152.0,4.0
155.0,170.0,4.0
155.0,146.0,4.0
155.0,170.0,3.5
155.0,152.0,4.0
155.0,167.0,3.5
155.0,163.0,3.5
155.0,166.0,3.5
155.0,152.0,5.0
155.0,152.0,4.0
155.0,163.0,4.5
155.0,154.0,3.5
155.0,166.0,3.5
155.0,164.0,4.5
155.0,163.0,4.0
155.0,160.0,3.0
155.0,164.0,4.0
155.0,165.0,3.5
155.0,167.0,4.0
155.0,154.0,4.0
155.0,162.0,3.0
155.0,153.0,5.0
155.0,152.0,4.0
155.0,152.0,4.5
155.0,170.0,4.0
155.0,165.0,4.5
155.0,164.0,4.0
155.0,139.0,3.5
155.0,158.0,4.0
155.0,147.0,4.0
155.0,166.0,4.0
155.0,143.0,4.0
155.0,144.0,4.0
155.0,170.0,3.5
155.0,168.0,2.5
155.0,166.0,4.0
155.0,155.0,4.5
155.0,168.0,5.0
155.0,144.0,3.5
155.0,148.0,4.5
155.0,164.0,4.5
155.0,167.0,4.0
155.0,164.0,3.5
155.0,158.0,4.5
155.0,148.0,3.0
155.0,169.0,4.0
155.0,154.0,3.0
155.0,157.0,3.5
155.0,141.0,4.5
155.0,165.0,4.5
155.0,164.0,3.5
155.0,170.0,3.0
155.0,169.0,3.0
155.0,165.0,3.5
155.0,170.0,3.5
155.0,168.0,3.0
155.0,162.0,3.5
155.0,154.0,4.0
155.0,164.0,3.5
155.0,165.0,4.0
155.0,167.0,3.0
155.0,168.0,4.0
155.0,166.0,2.5
155.0,158.0,4.5
155.0,167.0,4.0
155.0,147.0,4.0
155.0,154.0,5.0
155.0,166.0,4.0
155.0,165.0,3.0
155.0,155.0,3.5
155.0,158.0,5.0
155.0,159.0,4.0
155.0,155.0,4.0
155.0,167.0,2.5
155.0,152.0,4.5
155.0,164.0,4.0
155.0,169.0,4.0
155.0,146.0,4.5
155.0,166.0,3.5
155.0,169.0,3.0
155.0,163.0,4.0
155.0,155.0,4.0
155.0,152.0,4.0
155.0,170.0,3.5
155.0,166.0,4.5
155.0,170.0,3.5
155.0,159.0,3.0
155.0,170.0,3.0
155.0,168.0,4.0
155.0,146.0,4.0
155.0,148.0,4.0
155.0,164.0,3.0
155.0,166.0,3.0
155.0,165.0,4.0
155.0,170.0,4.0
155.0,157.0,4.0
155.0,151.0,4.0
155.0,168.0,4.0
155.0,148.0,4.0
155.0,165.0,2.5
155.0,169.0,4.0
155.0,164.0,2.0
155.0,165.0,3.5
155.0,169.0,3.5
155.0,161.0,5.5
155.0,138.0,4.5
155.0,168.0,3.0
155.0,165.0,3.5
155.0,159.0,2.0
155.0,152.0,3.5
155.0,162.0,5.0
155.0,170.0,2.5
155.0,167.0,4.0
155.0,167.0,4.5
155.0,151.0,3.0
155.0,170.0,4.0
155.0,152.0,4.5
155.0,158.0,3.5
155.0,154.0,4.5
155.0,158.0,3.5
155.0,148.0,5.5
155.0,170.0,3.5
155.0,144.0,4.0
155.0,158.0,3.5
155.0,164.0,4.5
155.0,150.0,3.5
155.0,167.0,3.5
155.0,166.0,4.0
155.0,163.0,3.5
155.0,167.0,4.0
155.0,168.0,4.0
155.0,170.0,4.0
155.0,153.0,4.0
155.0,167.0,5.0
155.0,141.0,5.0
155.0,169.0,4.0
155.0,164.0,5.0
155.0,159.0,3.0
155.0,170.0,4.5
155.0,168.0,3.0
155.0,160.0,4.0
155.0,155.0,3.5
155.0,146.0,4.0
155.0,170.0,4.0
155.0,141.0,4.0
155.0,166.0,2.5
155.0,160.0,4.0
155.0,156.0,3.5
155.0,166.0,3.5
155.0,138.0,4.5
155.0,169.0,4.0
155.0,151.0,4.5
155.0,170.0,4.0
155.0,162.0,4.0
155.0,159.0,4.5
155.0,155.0,4.0
155.0,159.0,3.5
155.0,145.0,2.5
155.0,170.0,3.5
155.0,147.0,2.0
155.0,160.0,4.0
155.0,164.0,6.0
155.0,164.0,3.5
155.0,164.0,4.0
155.0,170.0,3.0
155.0,161.0,4.0
155.0,159.0,3.5
155.0,143.0,4.0
155.0,165.0,4.5
155.0,163.0,4.0
155.0,167.0,3.5
155.0,170.0,4.0
155.0,168.0,1.5
155.0,154.0,5.0
155.0,141.0,4.0
155.0,144.0,4.0
155.0,164.0,3.5
155.0,165.0,3.5
155.0,148.0,4.5
155.0,155.0,3.5
155.0,169.0,3.5
155.0,166.0,4.0
155.0,148.0,5.0
155.0,161.0,4.0
155.0,167.0,3.5
155.0,166.0,3.5
155.0,146.0,4.5
155.0,142.0,4.0
155.0,165.0,3.5
155.0,150.0,3.5
155.0,170.0,4.0
155.0,169.0,4.0
155.0,145.0,4.0
155.0,161.0,3.0
155.0,161.0,4.5
155.0,140.0,4.0
155.0,146.0,4.0
155.0,163.0,3.5
155.0,156.0,5.0
155.0,168.0,4.0
155.0,170.0,4.0
155.0,142.0,4.0
155.0,166.0,3.0
155.0,156.0,4.0
155.0,152.0,4.0
155.0,170.0,4.5
155.0,169.0,4.0
155.0,169.0,2.0
155.0,147.0,4.0
155.0,169.0,3.5
155.0,169.0,5.0
155.0,164.0,3.5
155.0,163.0,3.5
155.0,165.0,4.5
155.0,140.0,3.5
155.0,147.0,4.0
155.0,168.0,4.0
155.0,156.0,4.0
155.0,170.0,4.0
155.0,160.0,3.0
155.0,168.0,3.0
155.0,164.0,4.0
155.0,168.0,4.0
155.0,153.0,3.5
155.0,167.0,4.0
155.0,162.0,3.5
155.0,156.0,3.5
155.0,170.0,4.0
155.0,170.0,3.5
155.0,167.0,4.0
155.0,142.0,4.5
155.0,160.0,4.0
155.0,167.0,4.0
155.0,139.0,4.5
155.0,169.0,4.0
155.0,162.0,4.0
155.0,145.0,3.5
155.0,156.0,3.5
155.0,166.0,4.5
155.0,157.0,3.5
155.0,162.0,4.0
155.0,166.0,3.5
155.0,152.0,3.5
155.0,169.0,3.5
155.0,156.0,4.0
155.0,165.0,4.0
155.0,163.0,4.0
155.0,165.0,3.0
155.0,166.0,3.5
155.0,150.0,3.5
155.0,169.0,4.0
155.0,160.0,3.5
155.0,164.0,3.5
155.0,160.0,4.0
155.0,168.0,2.0
155.0,170.0,3.5
155.0,161.0,4.0
155.0,142.0,4.0
155.0,165.0,4.0
155.0,169.0,3.0
155.0,170.0,4.0
155.0,169.0,3.5
155.0,161.0,4.0
155.0,166.0,4.0
155.0,159.0,4.0
155.0,170.0,3.5
155.0,161.0,3.5
155.0,170.0,4.0
155.0,166.0,5.0
155.0,159.0,3.5
155.0,152.0,3.5
155.0,167.0,4.0
155.0,154.0,3.5
155.0,170.0,3.0
155.0,167.0,4.0
155.0,138.0,3.5
155.0,160.0,4.0
155.0,155.0,4.0
155.0,170.0,4.5
155.0,160.0,4.0
155.0,168.0,2.0
155.0,167.0,3.0
155.0,162.0,3.0
155.0,164.0,3.0
155.0,169.0,5.0
155.0,170.0,2.5
155.0,160.0,3.0
155.0,166.0,3.5
155.0,146.0,4.0
155.0,168.0,4.0
155.0,161.0,3.5
155.0,168.0,4.0
155.0,168.0,3.0
155.0,167.0,4.0
155.0,169.0,3.5
155.0,159.0,5.0
155.0,166.0,4.0
155.0,162.0,3.0
155.0,159.0,4.0
155.0,155.0,4.5
155.0,157.0,4.5
155.0,143.0,3.5
155.0,170.0,3.5
155.0,163.0,4.0
155.0,155.0,5.5
155.0,166.0,4.0
155.0,153.0,4.0
155.0,164.0,4.5
155.0,169.0,4.0
155.0,158.0,4.0
155.0,156.0,3.0
155.0,163.0,3.5
155.0,150.0,3.5
